LIVING SPACE:Zone Mean Air Temperature [C](TimeStep)
19.99999999992919
19.999999999976083
20.00002291750868
20.000039165333472
20.00005515441734
20.000064401161342
20.00006726394344
20.00006940999039
20.00008230422328
20.000091125101964
20.00008318653927
20.00007275923689
20.00006760954412
20.000065468373545
20.000063803089745
20.000061870659028
20.000062787315105
20.00006254169652
20.000060783334256
20.00005842074388
20.00007988510374
20.00010669117803
20.000122823985443
20.00012008630789
20.00008326028493
20.000071163691157
20.00009381066972
20.000070114080383
20.0000246395656
19.669024713468087
19.559025684246016
19.52079411380612
19.50734561901158
19.50256537054512
19.500861501733265
19.50025728766298
19.50004531367668
19.499971402234326
19.4999451879559
19.499936114696222
19.499929785307973
19.499939813367025
19.50000773253688
19.499997971016125
19.499952102403117
19.19343120653728
19.080966262281912
19.03217218816597
19.012464135286308
19.004748155064437
19.001777223639724
19.00063143586195
19.000213052176843
19.00006961271248
19.00002295068992
19.03396685282909
19.011527463194422
19.00389903785996
19.00131807756068
19.00044203141875
19.00014372237822
19.000040734588985
19.00000466063849
18.99999176292459
18.99998694841809
18.999984624687954
18.999982748012908
18.999980542868126
18.99994322064568
19.291003053131902
19.418454839697507
19.46946754783739
19.48901740606089
19.49605585155625
19.498593279138078
19.499492891538107
19.499804620967108
19.8275068977913
19.942236310221165
19.9807792020558
19.993606339088743
19.99787197856117
19.999291355520118
19.99976389608092
19.999921331314805
19.99997380118917
19.99999128063704
19.99999710021126
19.999999036037565
19.99999967731285
19.999999891664967
19.99999996354412
19.999999987713142
19.999999995870475
19.999999998617795
19.999999999538325
19.999999999846075
19.999999999948777
19.99999999998298
19.99999999999435
19.999999999998128
19.999999999999385
19.999999999999797
19.99999999999993
19.99999999999998
19.99999999999999
20.0
20.000000000000004
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
19.99999164076572
19.99998905107156
19.99998855355617
19.99998840840779
19.999996220477225
19.999998769446968
19.99999959977284
19.99999986996152
19.99999995778252
19.662282236606128
19.55406265039184
19.51826089397132
19.50626016820753
19.502193715603703
19.50076295192296
19.500268714790156
19.50009784428268
19.500036465186763
19.500014036627483
19.500005172961902
19.500001834917267
19.500000629935705
19.50002543382597
19.500008646495036
19.500002925557016
19.169044177402142
19.05567723447179
19.0180883757558
19.005835654373584
19.001889086508232
19.000605715545586
19.00019379898989
19.00006250989593
19.00002017592563
19.000006531898336
19.0000021265472
19.00000069786513
19.00000023111079
19.000000077461326
18.999999938972785
19.000001232262083
19.0000006414874
18.999999761337023
18.99999655161418
18.99999193284102
18.99999582826769
19.000036020037825
19.00004513510048
19.000063522215832
19.287656690063475
19.417681992615165
19.46916518420105
19.488827963184114
19.49597700044541
19.498558431709995
19.49948419438848
19.49981427741962
19.82342893255294
19.93955178904824
19.97942426542732
19.993001387828617
19.997619832000293
19.99919165716135
19.99972722171644
19.999910102555344
19.99997284285553
19.999994602511297
20.00000237632396
20.000005432453232
20.00000700152784
20.00000815855517
20.00000921370289
20.00001012047549
20.000010785726666
20.00001076973475
20.000024634355828
20.000038570930403
20.000044925757727
20.000046421561592
20.0000466054241
20.000046219252106
20.00004609891192
20.00004645228904
20.00004701622489
20.00004725872068
20.0000468987246
20.000046071869345
20.00004506900233
20.00004447460473
20.000044088336725
20.00004381135253
20.000043570460864
20.00004364153255
20.00004327029349
20.000042439065783
20.000041421104648
20.0000590272976
20.000077572416124
20.00009190513281
20.00009866979682
20.00007148801608
20.000052902472024
20.00004150658393
20.000036564413133
20.000031779187573
20.000029266024683
20.00003315102885
20.000024611058578
20.00001534699491
20.000011081026663
20.00001000684655
20.00000974674407
20.000009449426933
20.000009048654256
20.000008723864656
20.00000843358795
20.00000840244389
20.00000839573597
20.00000834956816
20.000008355762485
20.00000834873996
20.000015526724848
20.000015399227003
20.000011484246905
20.000009059705068
20.000006629937147
20.000009858241683
20.00001320135442
20.000024786754963
20.000052129071555
20.000045882602294
20.00004304476877
20.000048509995118
20.000057220803555
20.000033046994226
20.00001382346246
20.000007085260872
20.000006006737035
20.000006288709077
20.00000671758286
20.000007104210194
20.00000742410444
20.00000755949668
20.000007664927853
20.000023026689053
20.000112121058027
20.000265503131164
20.00031091706912
20.00017996169901
20.000097723326427
20.000046658544075
20.000021553521805
20.0000130673138
20.000011592493053
20.000012106037985
20.000013012507004
20.00001396531763
20.000014416854576
20.000014393328883
20.000014157620388
20.000014220734293
20.00001445533361
20.000014817216822
20.000015244823363
20.0000155578462
20.00001246220162
20.000022352569392
20.00004972008629
20.00005283234509
20.000037667137924
20.000029035741367
20.000026109627164
20.00002540188172
20.0000250304106
20.00002465479929
20.000024248166216
20.000025327436216
20.00002608442218
20.00002612926994
20.00002574277684
20.000024803001217
20.000022759720743
20.00002022734976
20.00002705652421
20.000022347108604
20.00001342839489
20.000008737490507
20.000007706861474
20.000007757937844
20.000007669711326
20.00000735194522
20.000006936839537
20.000009422935378
19.9999811444124
19.999948281590573
19.999927688116912
19.99993865880388
19.999963222714214
19.99998517650288
19.999994780464554
19.999996494810272
19.99999587477437
19.99999496162927
19.99999413154614
19.999993160691293
19.99999065062723
19.999986386828382
19.999980869406077
19.99997537474229
19.99997161597715
19.9999696597443
19.999968513478187
19.999970721960743
19.999970757640764
20.000041990609034
20.00003413576132
19.99999191848727
19.999965022533164
19.999955932005765
19.99995371889956
19.999952657151265
19.99995171572304
19.99995169173502
19.999952695014407
19.999955456992705
19.99995873943313
19.999961059107736
19.999962272037667
19.99996357136052
19.99997186426862
19.99998562151661
19.999995521563523
19.999985835660745
19.999970486229834
19.999961886162698
19.99995936026736
19.999956174977545
19.999950223058462
19.99994326143824
19.999933168499123
19.999842174928805
19.999572275174398
19.9993283919804
19.999226008691075
19.99950705849957
19.999715501516587
19.99984588348944
19.99989877088821
19.99990974205433
19.99990905974684
19.99990748247165
19.999968578170083
19.999989363304365
19.99999640917984
19.999998790661383
19.999999593563857
19.999999863689773
19.99999995437822
19.9999999847593
19.99999999491739
19.99999999830806
19.99999999943789
19.9999999998136
19.999999999938304
19.999999999979604
19.999999999993264
19.99999999999778
19.999999999999265
19.999999999999755
19.99999999999992
19.99999999999997
19.99999999999999
20.0
20.0
20.000000000000004
20.0
20.000000000000004
20.0
20.000000000000004
20.000000000000004
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
19.99999095715065
19.999965070832165
19.99993967937241
19.99992604071776
19.999970010002176
19.99998830383745
19.999995218103027
19.999997544109966
19.999999203180817
19.663013891016018
19.554446615384418
19.518452073505667
19.50634402692052
19.502233881640148
19.500799484539236
19.50028619160852
19.500105964272937
19.500039812714704
19.50001396882497
19.50000484705371
19.500001680013607
19.500000587814466
19.50000020918244
19.500000075397704
19.500000471494545
19.18641195675737
19.068394460194934
19.025232911699256
19.00941812005702
19.00356368858226
19.0013597569243
19.00052056288125
19.00020003434925
19.000079904470716
19.000084905115365
19.000096501840662
19.000093963316505
19.00005257077008
19.00001781333853
19.00006300360656
19.00005392061969
19.000023343517807
18.999997705515533
18.999983973296136
18.99997933353876
18.99997865509458
18.99997899407792
18.999979369839146
18.99995923234472
19.31833486967513
19.43622181276423
19.477749512061024
19.492323380086606
19.497346209577795
19.49908282370085
19.499681203585645
19.499886123754763
19.82835343299685
19.94244201289654
19.9807540812604
19.99355313574795
19.997834492638923
19.99927025475793
19.99975352236053
19.999917283584477
19.99997292191038
19.999991683580443
19.999997946028948
20.00000003220264
20.000000620945443
20.000014120405456
20.000026615037022
20.00003296976537
20.000035845192784
20.00003657726328
20.00003707439345
20.000037828669296
20.00003863837185
20.00003940894366
