k,l,r_pri,r_dual,t_local,t_comm,t_encrypt,t_total
31,8,24.221012171966137,0.0,0.1392939150100574,5.566602339968085e-05,0.0,0.13946991704870015
31,9,25.081494649094957,0.0,0.8214847500203177,4.5707973185926676e-05,0.0,0.8216175410198048
31,10,24.78825424201225,0.0,0.952741167973727,5.9790967497974634e-05,0.0,0.9529180829995312
31,11,23.673621597891078,0.0,0.961336666950956,5.1749986596405506e-05,0.0,0.9615371659747325
31,12,22.99361808163851,0.0,0.1827400420443155,7.591600297018886e-05,0.0,0.18295041704550385
31,13,21.2557918099415,0.0,0.06908391596516594,4.0792045183479786e-05,0.0,0.06921291694743559
31,14,17.592799681256814,0.0,0.0732678760541603,5.1125010941177607e-05,0.0,0.07340512494556606
31,15,12.423999898075287,0.0,0.0743682489846833,3.804202424362302e-05,0.0,0.07447191700339317
31,16,12.42049517974116,0.0,0.08105062507092953,3.7165998946875334e-05,0.0,0.08116737502859905
31,17,12.417821700434136,0.0,0.07685508386930451,4.054198507219553e-05,0.0,0.07697883399669081
31,18,12.415345952981767,0.0,0.06429137493250892,5.187507485970855e-05,0.0,0.06443625001702458
31,19,12.413286816081133,0.0,0.06453037506435066,4.1791005060076714e-05,0.0,0.0646581249893643
31,20,11.203365505245308,0.0,0.7154217910137959,5.820801015943289e-05,0.0,0.715571083012037
31,21,6.938141929952074,0.0,0.0704290839494206,3.9790989831089973e-05,0.0,0.07055358297657222
31,22,5.270463947783519,0.0,0.06503658392466605,5.312502617016435e-05,0.0,0.06518545903963968
31,23,5.269152295908377,0.0,0.06192395801190287,5.066697485744953e-05,0.0,0.062045375001616776
31,24,5.268175164458995,0.0,0.07841670804191381,4.45000478066504e-05,0.0,0.07855087501229718
31,25,5.267411110512416,0.0,0.06531729100970551,4.445796366780996e-05,0.0,0.0654584169969894
31,26,5.266646883347363,0.0,0.06599258305504918,4.45000478066504e-05,0.0,0.06612020800821483
31,27,5.265821654577103,0.0,0.06236154091311619,5.4250063840299845e-05,0.0,0.0625132920104079
31,28,5.265332255295466,0.0,0.06230341602349654,5.7999975979328156e-05,0.0,0.06246479199035093
31,29,5.265026137202582,0.0,0.0642970009939745,5.387607961893082e-05,0.0,0.06444745900807902
31,30,5.264659163291899,0.0,0.06681304192170501,5.379098001867533e-05,0.0,0.06696350005222484
31,31,5.264383906311558,0.0,0.056607167003676295,3.812601789832115e-05,0.0,0.056715333950705826
31,32,5.2638646495639705,0.0,0.056306042009964585,3.704201662912965e-05,0.0,0.05640870798379183
31,33,0.405587939908191,0.0,0.07683875091606751,3.912497777491808e-05,0.0,0.07697116700001061
31,34,0.01450492531850145,0.0,0.07520670804660767,4.191597690805793e-05,0.0,0.07532637502299622
31,35,0.014382673840611204,0.0,0.06943325005704537,4.641700070351362e-05,0.0,0.06957279203925282
31,36,0.014229937631601075,0.0,0.06367129099089652,5.9624959249049425e-05,0.0,0.06384725001407787
31,37,0.0,0.0,0.06251441594213247,3.829202614724636e-05,0.0,0.06263529194984585
32,0,0.0,0.0,0.0721801669569686,3.8499943912029266e-05,0.0,0.07226545800222084
32,1,0.0,0.0,0.06079120800131932,4.4249987695366144e-05,0.0,0.06094008299987763
33,0,0.0,0.0,0.08206241496372968,4.141696263104677e-05,0.0,0.08216683298815042
33,1,0.0,0.0,0.05994812597054988,5.21670444868505e-05,0.0,0.06010150001384318
34,0,0.0,0.0,0.06900033308193088,4.5625027269124985e-05,0.0,0.06909633299801499
34,1,0.0,0.0,0.07116270792903379,4.7833018470555544e-05,0.0,0.071311041014269
35,0,0.0,0.0,0.05884187400806695,4.495796747505665e-05,0.0,0.058934542001225054
35,1,0.0,0.0,0.08258274995023385,4.491704748943448e-05,0.0,0.08271291700657457
36,0,0.0,0.0,0.09365399897797033,4.408392123878002e-05,0.0,0.09375800000270829
36,1,0.0,0.0,0.0654446259723045,5.770899588242173e-05,0.0,0.06559658300830051
37,0,0.0,0.0,0.08277616702252999,3.812601789832115e-05,0.0,0.08286108303582296
